@relation 'DATA_SET_2012-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-10,31-32,53-92'

@attribute #FORMULA_ON_P_1 numeric
@attribute #FORMULA_ON_P_2 numeric
@attribute #FORMULA_ON_P_3 numeric
@attribute #FORMULA_ON_P_4 numeric
@attribute #FORMULA_ON_P_5 numeric
@attribute #FORMULA_ON_P_6 numeric
@attribute #FORMULA_ON_P_7 numeric
@attribute #FORMULA_ON_P_8 numeric
@attribute #FORMULA_ON_P_9 numeric
@attribute #FORMULA_ON_P_10 numeric
@attribute #TABLE_ON_P_1 numeric
@attribute #TABLE_ON_P_2 numeric
@attribute #TABLE_ON_P_3 numeric
@attribute #TABLE_ON_P_4 numeric
@attribute #TABLE_ON_P_5 numeric
@attribute #TABLE_ON_P_6 numeric
@attribute #TABLE_ON_P_7 numeric
@attribute #TABLE_ON_P_8 numeric
@attribute #TABLE_ON_P_9 numeric
@attribute #TABLE_ON_P_10 numeric
@attribute LDA_TOPIC_0 numeric
@attribute LDA_TOPIC_1 numeric
@attribute LDA_TOPIC_2 numeric
@attribute LDA_TOPIC_3 numeric
@attribute LDA_TOPIC_4 numeric
@attribute LDA_TOPIC_5 numeric
@attribute LDA_TOPIC_6 numeric
@attribute LDA_TOPIC_7 numeric
@attribute LDA_TOPIC_8 numeric
@attribute LDA_TOPIC_9 numeric
@attribute LDA_TOPIC_10 numeric
@attribute LDA_TOPIC_11 numeric
@attribute LDA_TOPIC_12 numeric
@attribute LDA_TOPIC_13 numeric
@attribute LDA_TOPIC_14 numeric
@attribute LDA_TOPIC_15 numeric
@attribute LDA_TOPIC_16 numeric
@attribute LDA_TOPIC_17 numeric
@attribute LDA_TOPIC_18 numeric
@attribute LDA_TOPIC_19 numeric
@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0.333333,0,0.071429,0,0.266667,0.411765,0.083333,0.166667,0,0,0,0.5,0,0,0,0,0.25,0.5,0.333333,0,0.000011,0.000032,0.000028,0,0.000003,0.000007,0.000033,0.000149,0.000088,0.964476,0.420431,0.000031,0.000053,0.435253,0.000006,0.000005,0.00023,0.000007,0.000015,0.000007,0,0,0,0.223819,0.205797,0.140755,0.316048,0.491899,0.682865,0.409275,0.260022,0.659437,0.667587,0.500083,0.531599,0.400357,0.367502,0.296329,0.077609,0,0.226858,0,0.160441,0.221636,0,0.269648,0,0,0,0.611931,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.214286,0,0.066667,0.117647,0.166667,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.004494,0.000093,0.000002,0.001958,0.000051,0.000006,0.000018,0.000018,0.000012,0.000004,0.690479,0.000125,0.000002,0.065023,0.000022,0.00001,0.000029,0.014535,0.000068,0.782769,0,0,0,0.483612,0.027822,0.181795,0.108124,0.082963,0.218805,0.246259,0.350546,0.654478,0.673681,0.386166,0.398936,0.769142,0.827352,0.711637,0.46594,0.510744,0.817183,0.265216,0.770599,0.266112,0,0.323758,0,0,0,0,0.397824,0,0,0,0,0,0,0,0,0,true
0,0,0.071429,0.074074,0.4,0,0.25,0,0,0,0,0,0,0,0,0.25,1,0.25,0,0,0.000636,0.000006,0.00014,0.000021,0.000163,0.000051,0.000046,0.008106,0.000032,0.496519,0.479751,0.000184,0.000041,0.78769,0.000021,0.000036,0.000068,0.000031,0.00003,0.000771,0,0,0,0.101862,0.071221,0.132207,0.309033,0.51755,0.602822,0.456531,0.77858,0.682564,0.89902,0.497518,0.624482,0.442631,0.253947,0.327625,0.085799,0.094049,0.125399,0,0,0,0,0,0.387734,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0.142857,0.074074,0.266667,0,0.166667,0.083333,0.222222,0,0,0,0,0,0,0.25,0.75,0,0.666667,0,0.000007,1,0.000002,0.000004,0.00001,0.000014,0.000034,0.000005,0.000058,0.000014,0.187839,0.000035,0.000023,0.277816,0.000003,0,0.000014,0.000003,0.000014,0.017427,0,0,0,0.711918,0.134651,0.076252,0.131527,0.372814,0.600992,0.398955,0.484371,0.394723,0.395655,0.414093,0.277192,0.308325,0.17688,0.14263,0.498076,0.054606,0,0.070892,0.102983,0,0,0,0,0,0,0,0.212676,0,0,0,0,0,0,0,0,0,true
0.333333,0.444444,0.285714,0.111111,0.2,0,0.083333,0.416667,0,0,1,0,0,0.333333,0,0.25,0.25,0,0,0,0.000097,0.718092,0.000002,0.000044,0.00001,0.000013,0.000168,0.000023,0.000214,0.000014,0.276354,0.002364,0.000055,0.554742,0.000033,0.000051,0.000117,0.000018,0.00019,0.001258,0,0,0,0.643814,0.724345,0.220172,0.133264,0.24694,0.241581,0.21099,0.301016,0.292007,0.397591,0.18187,0.237233,0.214402,0.163999,0.308565,0.046175,0.101231,0.134975,0.065712,0.190916,0.131868,0,0,0,0,0.442231,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.296296,0.066667,0,0,0.083333,0,0,0,0,0,0,0.333333,0,0.25,0.25,0,0,0.265256,0.000022,0.000023,0.000056,0.00002,0.000023,0.000101,0.000012,0.000023,0.000026,0.151852,0.000029,0.000067,0.758416,0.000022,0.000029,0.000022,0.000088,0.00003,0.370736,0,0,0,0.117446,0.144088,0.175151,0.142097,0.41552,0.800555,0.74696,0.764596,0.795642,0.68938,0.409078,0.582209,0.288864,0.236758,0.229097,0.160002,0.087694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.071429,0,0.2,0,0.25,0,0,0,0,0,0,0,0,0.5,0.75,0,0,0,0.000163,0.000017,0.461365,0.002593,0.003097,0.000158,0.071407,0.032606,0.000017,0.000024,1,0.012536,0.000448,0.001658,0.01717,0.000139,0.028634,0.023912,0.000601,0.004801,0,0,0,0.145019,0.244636,0.101519,0.357557,0.351462,0.4297,0.594649,0.664949,0.889387,0.427594,0.467227,0.549196,0.308821,0.455588,0.326558,0.085513,0.1875,0,0.121693,0.707229,0.244208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.037037,0.066667,0.058824,0.416667,0.083333,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.085591,0.000054,0.000055,0.000114,0.000007,0.000021,0.000031,0.000032,0.000012,0.00002,0.287488,0.000105,0.000251,0.564211,0.00001,0.565086,0.000043,0.000066,0.000051,0.016813,0,0,0,0.185547,0.137928,0.244836,0.096684,0.259535,0.371092,0.387891,1,0.793941,0.440256,0.597824,0.752059,0.407787,0.415915,0.670762,0.17568,0.096272,0.256764,0.250009,0,0,0.187479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.333333,0.444444,0.071429,0.111111,1,0.235294,0.5,0.083333,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0.000086,0.101162,0.000035,0.000026,0.000036,0.000027,0.000007,0.000034,0.000046,0.000018,0,0.000178,0.000047,0.362344,0.000021,0.00003,0.000041,0.000012,0.048902,0.92168,0,0,0,0.421204,0.295792,0.290191,0.388788,0.560461,0.413132,0.293148,0.354608,0.326752,0.528755,0.220193,0.194782,0.335296,0.307778,0.124091,0.389995,0.142499,0.094999,0,0.268745,0.185625,0.13875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.222222,0.357143,0.148148,0.6,0.352941,0.416667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.000089,0.000187,0.000163,0.000119,0.000041,0.000051,0.000055,0.000032,0.000056,0.000038,0.18647,0.000063,0.000117,0.012609,0.000029,0.000037,0.000054,0.000174,1,0.000353,0.226026,0,0,0.176162,0.118221,0.217113,0.341118,0.37601,0.513736,0.929146,0.392538,0.650284,0.289179,0.399491,0.446407,0.502045,0.370318,0.464522,0.278067,0.152417,0.203222,0.296777,0.431121,0.198545,0.296814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.142857,0.62963,0.066667,0.235294,0.166667,0.333333,0,0,1,0,0,0,0.333333,0.75,0.75,0.75,0,0,0.066185,0.000039,0.000018,0.016605,0.000021,0.000006,0.000039,0.000029,0.036467,0.000028,0.245652,0.000026,0.000014,0.364141,0.000011,0.000005,0.00004,0.000036,0.000002,0.777108,0,0,0,0.620511,0.284665,0.228388,0.382814,0.390959,0.389127,0.259786,0.453307,0.570204,0.384255,0.185026,0.142391,0.171578,0.229679,0.158762,0,0.121523,0.081015,0.078884,0,0,0,0,0,0,0,0,0.236652,0,0,0,0,0,0,0,0,0,true
0,0.333333,0.285714,0.185185,0.066667,0.058824,0.666667,0,0,0,1,0,0,0,0.333333,0,0.25,0.25,0,0,0.000732,0.000032,0.000043,0.000027,0.001553,0.000021,0.524435,0.00002,0.000055,0.000018,0.191961,0.000063,0.20008,0.657308,0.000035,0.000018,0.000032,0.000058,0.000025,0.000035,0.089937,0,0,0.382296,0.741704,0.208331,0.209873,0.230788,0.293367,0.14943,0.487653,0.355784,0.403552,0.351033,0.378912,0.285364,0.261934,0.475244,0.165956,0.060648,0.242552,0.078736,0,0,0,0,0.250029,0.236208,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0,0.111111,0.066667,0.117647,0,0.083333,0,0,0,0.5,0.333333,0.333333,0,0.25,0,0.5,0,0,0.112664,0.000127,0.000029,0.000042,0.000005,0.000021,0.712905,0.000011,0.000046,0.000022,0.174683,0.000074,0.000022,0.457401,0.000014,0.000003,0.000021,0.061169,0.000008,0.000067,0,0,0,0.087585,0.182557,0.070595,0.224651,0.569624,0.637507,0.417629,0.549631,0.84186,0.587374,0.396588,0.531967,0.641005,0.792081,0.364977,0.382351,0,0.139687,0.136012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0.083333,0.083333,0,0,0,0,0,0.333333,0,0.25,0.5,0.25,0,0,0.000108,0.000016,0.00008,0.000045,0.000112,0.000053,0.00001,0.091133,0.04325,0.000036,0.908615,0.001612,0.000036,0.088745,0.430449,0.000312,0.014182,0.084971,0.000011,0.000054,0,0,0,0.131283,0.200826,0.090039,0.198081,0.300135,0.319365,0.702226,0.317727,0.484511,0.918003,0.390886,0.824474,0.451577,0.466329,0.668503,0.350164,0.191917,0.76767,0.373737,0.361946,1,0.186869,0.304155,0,0.373737,0.419198,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.142857,0.037037,0,0.058824,0.166667,0,0,0,0,0,0,0.666667,0,0.25,0.75,0,0,0,0.000052,0.000019,0.000015,0.000076,0.000036,0.000011,0.19193,0.000066,0.000083,0.000036,0.207272,0.748718,0.09858,0.344007,0.000032,0.070551,0.000076,0.000021,0.000025,0.000104,0,0,0,0.15085,0.13912,0.233822,0.295291,0.777284,0.596934,0.711931,0.332139,0.85124,0.7928,0.227399,0.378367,0.303952,0.13079,0.07031,0.073657,0.08074,0.107653,0,0.152271,0,0,0,0.332863,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.333333,0.555556,0.142857,0.111111,0.733333,0.294118,0.25,0.166667,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0.000076,0.000015,0.000009,0.000018,0.000015,0.000014,0.000073,0.000046,0.000018,0.000016,0.147339,0.096564,0.00003,0.339895,1,0.000012,0.000032,0.000011,0.000024,0.000084,1,0,0,0.320508,0.350892,0.635771,0.682599,0.837101,0.558494,0.280263,0.14352,0.030478,0.112921,0.056932,0.083166,0.066804,0.095827,0.061822,0.03237,0.035482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.142857,0,0,0.176471,0.083333,0.166667,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0,0.004047,0.000032,0.000092,0.000117,0.000056,0.007894,0.000063,0.00014,0.000257,0.000024,0.751516,0.929047,0.012942,0.067892,0.00001,0.00004,0.000036,0.000045,0.000031,0.001075,0,0,0,0.243356,0.20152,0.200586,0.233787,0.440542,0.201652,0.601883,0.618692,0.486185,0.752764,0.484237,0.214739,0.560628,0.445339,0.638399,0.250793,0.091627,0.122169,0.118955,0.518463,0.477502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.5,0.333333,0.066667,0,0,0,0,0,0,0,0,0,0.333333,0,0.25,0,0,0,0.000059,0.000038,0.016665,0.000005,0.002287,0.000024,0.000012,0.000034,0.00004,0.000022,0.265185,0.000392,0.843386,0.430139,0.000013,0.00001,0.031851,0.000014,0.000006,0.000677,0,0,0,0.242893,0.140509,0.363969,0.13787,0.405442,0.536651,0.547068,0.392261,0.613984,0.561443,0.427583,0.403522,0.283634,0.650888,0.524855,0.471296,0.172196,0.114797,0.223554,0,0.224309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.222222,0.142857,0.037037,0.333333,0.235294,0.166667,0.083333,0,0,0,0,0,0,0.333333,0.25,0.75,0.25,0,0,0.406796,0,0.000012,0.000017,0.000007,0.000006,0.000004,0.000022,0.000008,0.00001,0.052688,0.000059,0.600721,0.446845,0.000008,0.000021,0.000025,0.000012,0.000135,0.000022,0,0,0,0.174527,0.150969,0.157455,0.527709,0.534063,0.51695,0.839524,0.669901,0.649456,0.527132,0.327852,0.317105,0.229262,0.175372,0.282828,0.074073,0,0.108261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.666667,0.285714,0.481481,0.266667,0.235294,0.333333,0.166667,0,0,0,0,0,0,1,0,0.25,0.5,0,0,0.000034,0.059038,0.00004,0.000023,0.000043,0.000029,0.000037,0.000026,0.000015,0.000024,0.335682,0.000243,0.012386,0.578981,0.000006,0.000052,0.000189,0.341166,0.029389,0.184911,0,0,0,0.368199,0.443296,0.248732,0.36088,0.335073,0.366352,0.14465,0.427497,0.494346,0.633665,0.415762,0.292908,0.282359,0.161983,0.261236,0.342104,0.149994,0,0,0.141467,0,0,0,0,0.292152,0,0.539565,0,0,0,0,0,0,0,0,0,0,true
0,0,0.5,0.074074,0.133333,0.058824,0.166667,0.083333,0,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0.000459,0.000039,0.000029,0.000068,0.000089,0.000033,0.0001,0.000031,0.000032,0.000036,0.218545,0.000153,0.000022,0.242221,0.000006,0.014267,0.000062,0.000018,0.000031,1,0,0,0,0.357558,0.222163,0.236274,0.148617,0.223438,0.361234,0.412353,0.329797,0.403121,0.548155,0.520448,0.690575,0.489478,0.786295,0.362321,0.379569,0.416068,0.27736,0.270063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.222222,0.142857,0.111111,0.066667,0.117647,0.333333,0.083333,0,0,0,1,0.333333,0.666667,0.333333,0.25,0.5,0.25,0,0,0.000055,0.000026,0.000074,0.00004,0.000086,0.000021,0.000036,0.000023,0.000022,0.000028,0.597923,0.000193,0.000381,0.210428,0.000038,0.001443,0.000084,0.000049,0.000022,0.753603,0,0,0,0.298222,0.444968,0.192832,0.249479,0.209647,0.548783,0.295072,0.304155,0.638539,0.519159,0.420647,0.437714,0.339065,0.345819,0.209143,0.365166,0.400279,0,0.415732,0,0,0.311799,0,0,0,0,0,0,0.634802,0,0,0,0,0,0,0,0,true
0,0.555556,0.642857,0.444444,0.4,0.117647,0.333333,0.333333,0,0,0,0,0,0,0,0,0.25,1,0,0,0.000429,0.000004,0.000022,0.64332,0.000018,0.00005,0.000036,0.000012,0.000083,0.000099,0.504808,0.000302,0.000034,0.158504,0.000019,0.000122,0.000068,0.000021,0.000011,0.141945,0,0,0,0.637944,0.583205,0.305078,0.268887,0.244392,0.278021,0.16175,0.24765,0.217623,0.43271,0.166981,0.290815,0.382291,0.182758,0.235798,0.185274,0.067687,0.090249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.185185,0,0.058824,0.083333,0.083333,0,0,0,0,0,1,0.333333,0.5,0.25,0.25,0,0,0.000031,0.00002,0.0191,0.063235,0.000907,0.000174,0.606443,0.000048,0.000017,0.000148,0.710638,0.001645,0.000138,0.06806,0.000043,0.000367,0.022588,0.000344,0.000013,0.085532,0,0,0,0.116166,0.153879,0.151181,0.423944,0.372677,0.604829,0.4323,0.401511,0.692453,0.778145,0.526541,0.480132,0.578546,0.42244,0.389298,0.203916,0.223524,0.447066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.037037,0.266667,0.058824,0.166667,0,0,0,0,0,0,0,0.333333,0,0.5,0.5,0,0,0.000031,0.000044,0.000237,0.000083,0.001666,0.000023,0.000061,0.000152,0.654884,0.00002,0.561899,0.114817,0.013006,0.321832,0.00276,0.000026,0.014977,0.000049,0.000101,0.000227,0,0,0,0.15381,0.176805,0.10335,0.196424,0.366125,0.332445,0.841601,0.49143,0.722476,0.923849,0.369825,0.407206,0.59971,0.500446,0.50443,0,0.231703,0.463406,0.150405,0.436979,0,0,0,0.477617,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.666667,0.111111,0.142857,0.074074,0.4,0.529412,0.166667,0.416667,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0.000072,0.000055,0.000025,0.000021,0.000117,0.000043,0.001155,0.000154,0.000068,0.000004,0.437905,0.00014,0.000049,0.168991,0.949557,0.000084,0.001222,0.000016,0.03283,0.000028,0.225096,0,0,0.224746,0.429145,0.605152,0.615116,0.838421,0.678628,0.446049,0.244914,0.126261,0.073009,0.004311,0.192667,0.071431,0.040981,0.066091,0.034632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.071429,0.074074,0,0.117647,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.000068,0.000115,0.000002,0.000044,0,0.00001,0.000069,0.000055,0.000022,0.000107,0.617388,0.002728,0.000016,0.310554,0.707851,0.000019,0.00016,0.000011,0.000013,0.01018,0,0,0,0.184542,0.145311,0.256741,0.210252,0.253113,0.444321,0.414653,0.663102,0.574153,0.891768,0.438639,0.507702,0.423532,0.377966,0.696647,0.547371,0.200011,0.266682,0.259666,0.188605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.428571,0.148148,0.666667,0.117647,0.166667,0,0.111111,0,0,0,0,0,0,0,0.5,0,0.333333,0,0.000007,0.507157,0.000012,0.000422,0.001274,0.000036,0.04271,0.000015,0.00005,0.000004,0.436556,0.039653,0.018058,0.556423,0.000024,0.000166,0.00004,0.000022,0.000027,0.000038,0,0,0,0.27447,0.149187,0.281561,0.204636,0.391445,0.561264,0.570504,0.709795,0.493181,0.538018,0.320359,0.298618,0.327115,0.337801,0.423721,0.317066,0.347555,0.185363,0.090243,0.131094,0.362192,0.135365,0,0,0,0.30366,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.037037,0.066667,0.117647,0.083333,0.166667,0,0,0,0,0,0,0,0.5,0.25,0.5,0,0,0.000025,0.088499,0.000011,0.000095,0.000043,0.000014,0.433456,0.000023,0.000017,0.000026,0.405712,0.278634,0.000028,0.421518,0.000059,0.000047,0.000021,0.000015,0.000012,0.000067,0,0,0,0.12656,0.119342,0.204906,0.123563,0.612878,0.377306,0.840242,0.65935,0.853005,0.486574,0.407244,0.472864,0.394469,0.452618,0.324424,0.339868,0.186275,0.124183,0.120916,0.526955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.142857,0.111111,0,0,0.166667,0,0,0,0,0,0,0.333333,0.666667,0.5,0.25,0.25,0,0,0.000982,0.000012,0.000008,0.000012,0.000003,0.000009,0.000028,0,0.00002,0.000004,0.330062,0.000031,0.000348,0.092308,0.000021,1,0.00006,0.00001,0.000011,0.000132,0,0,0,0.170337,0.360295,0.23342,0.16844,0.414337,0.55619,0.221704,0.613883,0.495001,0.51185,0.338369,0.571769,0.367444,0.421609,0.254982,0.801362,0.292807,0.520558,0.253413,0,0,0,0.309395,0.40242,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.222222,0.357143,0.037037,0.133333,0.058824,0.25,0.166667,0,0,0,0,0.333333,0,0,0.25,0.5,0.5,0,0,0.007439,0.000028,0.00004,0.000036,0.000021,0.000011,0.000007,0.0161,0.000007,0.000053,0.345835,0.022942,0.518602,0.730865,0.000011,0.000058,0.00013,0.000022,0.000013,0.000029,0,0,0,0.23049,0.156347,0.145212,0.206086,0.266823,0.812991,0.30935,0.385051,0.853005,0.486574,0.577667,0.363742,0.306809,0.653781,0.648847,0.169934,0.372549,0.248366,0.120916,0.175652,0.485298,0.181374,0,0.383974,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.214286,0.037037,0.133333,0,0.083333,0,0,0,0,0,0,0.333333,1,0.25,0.5,0,0,0,0.000069,0.000012,0.000084,0.000032,0.000049,0.000024,0.000058,0.000126,0.000041,0.000081,0.152084,0.035966,0.006721,1,0.331476,0.084423,0.020373,0.000085,0.000012,0.00085,0,0,0,0.254943,0.168682,0.1417,0.345885,0.269221,0.307544,0.227176,0.622243,0.753318,0.484742,0.342072,0.80878,0.510481,0.585731,0.257638,0.629738,0.197218,0.262958,0.12802,0,0.513811,0.19203,0.312556,0.406533,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.214286,0,0.066667,0.058824,0.083333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0.000063,0.000009,0.692473,0.000026,0.000023,0.000017,0.000025,0.000031,0.000005,0.00001,0.293183,0.00002,0.146729,0.38979,0.000008,0.000076,0.00004,0.000034,0.040849,0.000488,0,0,0,0.392473,0.660744,0.12827,0,0.140288,0.287687,0.131133,0.262733,0.636847,0.728846,0.503203,0.334246,0.362482,0.231064,0.298116,0.312308,0.513509,0.570565,0.444444,0.161408,0,0.166667,0,0,0.333333,0.373879,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.142857,0.037037,0,0.117647,0.25,0.083333,0,0,0,0,0,0.666667,0,0.5,0.5,0.25,0,0,0.000091,0.000025,0.001029,0.000139,0.013437,0.000029,0.000051,0.055013,0.000035,0.026962,0.791359,0.63575,0.000091,0.218423,0.000002,0.000022,0.020121,0.000479,0.000007,0.000083,0,0,0,0.151144,0.298397,0.214533,0.071917,0.306227,0.404637,0.15432,0.59122,0.524041,0.503583,0.355014,0.678198,0.769142,0.661891,0.711637,0.559123,0.408601,0.544802,0.397861,0.192636,0.266112,0,0,0.421102,0.795649,0.446215,0.734727,0,0,0,0,0,0,0,0,0,0,true
0,0.222222,0.214286,0.111111,0.2,0.117647,0.25,0.416667,0,0,0,0,0.333333,0,0.666667,0,1,0.5,0,0,0.449004,0.000048,0.000012,0.000117,0.000002,0.000031,0.000018,0.000009,0.000032,0.000055,0.113721,0.000118,0.000016,0.446082,0.00003,0.432191,0.000027,0.000012,0.000057,0.010912,0,0,0,0.230315,0.137928,0.059703,0.216121,0.491015,0.771448,0.647856,0.603013,0.609526,0.857114,0.18672,0.37603,0.543729,0.467899,0.083836,0.17568,0.192573,0.128363,0.124986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.111111,0.214286,0.148148,0.133333,0.117647,0.166667,0,0,0,0,0,0,0,0.333333,0.25,0.5,0,0,0,0.69338,0.000012,0.000009,0.000019,0.000015,0.000017,0.000025,0.000042,0.00002,0.00001,0.209159,0.00005,0.000045,0.341903,0.000027,0.000019,0.000065,0.000014,0.040979,0.177933,0,0,0,0.440866,0.17799,0.142513,0.251125,0.281666,0.394015,0.632389,0.485924,0.605559,0.29606,0.28959,0.538567,0.519172,0.248207,0.640459,0.419349,0.275792,0,0.119362,0,0,0.179043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0.357143,0.259259,0.133333,0.117647,0,0.166667,0,0,0,0,0,0,0.333333,0,0.25,0,0,0,0.323283,0.000074,0.000029,0.000051,0.00004,0.000036,0.000073,0.000117,0.57425,0.00041,0.42325,0.000033,0.000097,0.275622,0.000016,0.000067,0.000097,0.000053,0.00002,0.000142,0,0,0,0.238363,0.188117,0.305298,0.249095,0.488891,0.793186,0.759803,0.628597,0.36198,0.342758,0.478683,0.374761,0.135473,0.207257,0.417815,0.087541,0,0,0,0,0,0.186869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.777778,0.571429,0.333333,0.466667,0,0.916667,0.75,0,0,0,0,0,0.666667,0.333333,0.25,1,0.75,0,0,0.957458,0.000098,0.000038,0.000078,0.00015,0.000011,0.000036,0.000031,0.000071,0.000178,0.243644,0.000212,0.000066,0.256077,0.000025,0.000005,0.000036,0.00011,0.000027,0.000116,0.895778,0,0,0.578329,0.528463,0.332227,0.18147,0.339776,0.40571,0.122967,0.245686,0.27504,0.39818,0.265869,0.300243,0.12921,0.237204,0.239099,0.150278,0.054919,0.073225,0,0,0,0,0,0,0.213897,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.444444,0.714286,0.037037,0.2,0.058824,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0.550505,0.033263,0.00002,0.000024,0.000012,0.000036,0.000019,0.000062,0.007631,0.000028,0.141585,0.000022,0.000045,0.804801,0.000032,0.000012,0.001357,0.000008,0.000033,0.006473,0,0,0,0.195419,0.173389,0.129919,0.105305,0.299911,0.448728,0.721857,0.491187,0.804149,0.764202,0.626151,0.353969,0.663484,0.217506,0.438488,0.275623,0.201408,0.268544,0.392237,0.189949,0,0,0,0,0.392274,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0.444444,0.928571,0.111111,0.6,0,0.25,0.166667,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.318491,0.000127,0.000038,0.000072,0.000076,0.000021,0.000022,0.000014,0.002876,0.000022,0.028488,0.000074,0.000045,0.339506,0.000006,0.000018,0.000079,0.000064,0.571182,0.048527,0,0,0,0.294673,0.230626,0.151012,0.38396,0.289291,0.586801,0.659544,0.387897,0.670418,0.524588,0.444376,0.314022,0.210217,0.289449,0.23339,0.489028,0.178694,0.119129,0.115995,0.168503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
