@relation DATA_SET_2011

@attribute #FIGURE_ON_P_1 numeric
@attribute #FIGURE_ON_P_2 numeric
@attribute #FIGURE_ON_P_3 numeric
@attribute #FIGURE_ON_P_4 numeric
@attribute #FIGURE_ON_P_5 numeric
@attribute #FIGURE_ON_P_6 numeric
@attribute #FIGURE_ON_P_7 numeric
@attribute #FIGURE_ON_P_8 numeric
@attribute #FIGURE_ON_P_9 numeric
@attribute #FIGURE_ON_P_10 numeric
@attribute #FORMULA_ON_P_1 numeric
@attribute #FORMULA_ON_P_2 numeric
@attribute #FORMULA_ON_P_3 numeric
@attribute #FORMULA_ON_P_4 numeric
@attribute #FORMULA_ON_P_5 numeric
@attribute #FORMULA_ON_P_6 numeric
@attribute #FORMULA_ON_P_7 numeric
@attribute #FORMULA_ON_P_8 numeric
@attribute #FORMULA_ON_P_9 numeric
@attribute #FORMULA_ON_P_10 numeric
@attribute #TABLE_ON_P_1 numeric
@attribute #TABLE_ON_P_2 numeric
@attribute #TABLE_ON_P_3 numeric
@attribute #TABLE_ON_P_4 numeric
@attribute #TABLE_ON_P_5 numeric
@attribute #TABLE_ON_P_6 numeric
@attribute #TABLE_ON_P_7 numeric
@attribute #TABLE_ON_P_8 numeric
@attribute #TABLE_ON_P_9 numeric
@attribute #TABLE_ON_P_10 numeric
@attribute TITLE_TFIDF numeric
@attribute ABSTR_TFIDF numeric
@attribute LDA_TOPIC_0 numeric
@attribute LDA_TOPIC_1 numeric
@attribute LDA_TOPIC_2 numeric
@attribute LDA_TOPIC_3 numeric
@attribute LDA_TOPIC_4 numeric
@attribute LDA_TOPIC_5 numeric
@attribute LDA_TOPIC_6 numeric
@attribute LDA_TOPIC_7 numeric
@attribute LDA_TOPIC_8 numeric
@attribute LDA_TOPIC_9 numeric
@attribute LDA_TOPIC_10 numeric
@attribute LDA_TOPIC_11 numeric
@attribute LDA_TOPIC_12 numeric
@attribute LDA_TOPIC_13 numeric
@attribute LDA_TOPIC_14 numeric
@attribute LDA_TOPIC_15 numeric
@attribute LDA_TOPIC_16 numeric
@attribute LDA_TOPIC_17 numeric
@attribute LDA_TOPIC_18 numeric
@attribute LDA_TOPIC_19 numeric
@attribute TECH_TERM_BLEU numeric
@attribute TECH_TERM_Bayes numeric
@attribute TECH_TERM_CCG numeric
@attribute TECH_TERM_CFG numeric
@attribute TECH_TERM_CRF numeric
@attribute TECH_TERM_DAG numeric
@attribute TECH_TERM_DIRT numeric
@attribute TECH_TERM_ED numeric
@attribute TECH_TERM_EM numeric
@attribute TECH_TERM_HMM numeric
@attribute TECH_TERM_HPSG numeric
@attribute TECH_TERM_IAA numeric
@attribute TECH_TERM_Kappa numeric
@attribute TECH_TERM_LBFGS numeric
@attribute TECH_TERM_LCS numeric
@attribute TECH_TERM_LDA numeric
@attribute TECH_TERM_LFG numeric
@attribute TECH_TERM_LM numeric
@attribute TECH_TERM_LP numeric
@attribute TECH_TERM_LSI numeric
@attribute TECH_TERM_LinReg numeric
@attribute TECH_TERM_LogReg numeric
@attribute TECH_TERM_MAP numeric
@attribute TECH_TERM_MERT numeric
@attribute TECH_TERM_METEOR numeric
@attribute TECH_TERM_MI numeric
@attribute TECH_TERM_MIRA numeric
@attribute TECH_TERM_MLE numeric
@attribute TECH_TERM_MRR numeric
@attribute TECH_TERM_MST numeric
@attribute TECH_TERM_MaxEnt numeric
@attribute TECH_TERM_ROUGE numeric
@attribute TECH_TERM_SD numeric
@attribute TECH_TERM_SVM numeric
@attribute TECH_TERM_TAG numeric
@attribute TECH_TERM_TER numeric
@attribute TECH_TERM_TFIDF numeric
@attribute TECH_TERM_WER numeric
@attribute TECH_TERM_XAS numeric
@attribute MAX_RANK numeric
@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0,0,2,0,1,1,0,1,0,1,3,3,6,3,3,6,0,0,0,2,0,2,2,2,2,1,0,6.639222,18.697344,0.028062,0.000039,0.403588,0.000079,0.179576,0.000101,0.010181,0.000116,0.000035,0.000234,0.000024,0.000055,0.000024,0.000041,0.000045,0.000047,0.000033,0.000069,0.000046,0.377604,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,161,0,0,0,0.153846,0.158371,0.024887,0.054299,0.067873,0.09276,0.09276,0.058824,0.072398,0.036199,0.061086,0.036199,0.031674,0.024887,0.011312,0.006787,0.006787,0,0.004525,0.002262,0,0,0,0.002262,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,6.639222,19.834252,0.000177,0.000031,0.373982,0.000127,0.148002,0.000062,0.050699,0.000221,0.00006,0.000152,0.000023,0.000053,0.000016,0.000039,0.000067,0.000037,0.000036,0.000027,0.002849,0.42334,17,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.027027,0.099099,0.036036,0.06006,0.063063,0.06006,0.099099,0.099099,0.075075,0.105105,0.075075,0.048048,0.075075,0.012012,0.009009,0.012012,0.012012,0.009009,0.009009,0.003003,0.003003,0.003003,0.003003,0,0.003003,0,0,0,0,0,0,0,0,0,0,0,0,true
1,0,1,0,2,0,0,2,1,0,3,1,5,4,11,4,3,1,2,0,0,0,0,1,1,0,2,2,0,0,6.881098,5.512699,0.000105,0.00005,0.204286,0.00006,0.123738,0.000043,0.014314,0.000047,0.000023,0.000146,0.015638,0.000111,0.000018,0.641089,0.000049,0.000044,0.000046,0.000032,0.000122,0.000039,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,?,0.010403,0,0,0.16645,0.104031,0.145644,0.152146,0.105332,0.115735,0.083225,0.037711,0.039012,0.011704,0.010403,0.010403,0.005202,0.0013,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,1,2,0,0,0,0,1,0,7,8,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,7.332369,29.324241,0.000126,0.000047,0.342512,0.00008,0.08861,0.000036,0.000106,0.00009,0.000018,0.40393,0.000029,0.000038,0.000019,0.008765,0.000054,0.007664,0.000039,0.000065,0.147716,0.000053,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,966,0,0,0,0.089552,0.086567,0.074627,0.071642,0.062687,0.065672,0.089552,0.089552,0.092537,0.071642,0.044776,0.041791,0.029851,0.032836,0.008955,0.014925,0.00597,0.008955,0.00597,0.002985,0.00597,0.002985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,7.332369,9.532222,0.010637,0.000028,0.451849,0.00017,0.043431,0.000032,0.000194,0.023244,0.00004,0.116585,0.000033,0.314208,0.000023,0.039133,0.000072,0.000053,0.000056,0.00004,0.000144,0.000028,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0.046832,0.060606,0.046832,0.033058,0.107438,0.101928,0.112948,0.118457,0.068871,0.082645,0.049587,0.044077,0.027548,0.022039,0.019284,0.016529,0.00551,0.016529,0.011019,0.002755,0.002755,0.002755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,0,2,1,2,1,0,0,0,0,5,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11.89215,36.761331,0.013603,0.000025,0.277506,0.000072,0.074855,0.000052,0.000093,0.000079,0.000029,0.032747,0.000074,0.000034,0.000025,0.489225,0.000052,0.000039,0.111339,0.000043,0.000062,0.000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.05314,0.089372,0.033816,0.072464,0.07971,0.128019,0.103865,0.091787,0.125604,0.067633,0.055556,0.033816,0.02657,0.004831,0.014493,0.007246,0.004831,0.007246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,1,2,0,0,0,0,1,0,2,1,2,2,0,0,4.847463,9.917126,0.037423,0.000037,0.44852,0.000497,0.004512,0.000074,0.000193,0.000106,0.000053,0.000162,0.000044,0.019625,0.000039,0.00007,0.001999,0.000098,0.472613,0.013707,0.000078,0.000149,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100,0,0,0,0.186207,0.037931,0.065517,0.041379,0.103448,0.082759,0.075862,0.075862,0.068966,0.058621,0.041379,0.02069,0.034483,0.024138,0.027586,0.02069,0.017241,0.006897,0.003448,0,0,0.006897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,0,0,0,0,1,1,1,1,1,0,0,0,5.386459,13.159864,0.000096,0.000079,0.40832,0.027119,0.15023,0.012981,0.000247,0.000041,0.000036,0.000865,0.000031,0.000029,0.000013,0.000295,0.000058,0.000064,0.073875,0.325539,0.000045,0.000036,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0.096953,0.116343,0.027701,0.055402,0.072022,0.099723,0.102493,0.096953,0.058172,0.083102,0.055402,0.049861,0.019391,0.027701,0.00554,0.01385,0.01108,0,0,0.00277,0,0.00554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,5,1,1,1,0,0,0,0,1,0,1,1,1,1,0,7.332369,13.275826,0.000188,0.000087,0.467396,0.001399,0.07406,0.000061,0.028219,0.000122,0.000045,0.00006,0.000035,0.000027,0.326227,0.000061,0.000076,0.000066,0.05455,0.014339,0.000061,0.032922,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1025,0,0,0,0.184397,0.153664,0.06383,0.07565,0.037825,0.037825,0.06383,0.078014,0.059102,0.06383,0.049645,0.052009,0.030733,0.016548,0.01182,0.002364,0.009456,0.004728,0.002364,0,0.002364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7.332369,13.005984,0.035866,0.246627,0.39714,0.000085,0.122255,0.000259,0.000138,0.000093,0.082412,0.000151,0.000029,0.000165,0.000022,0.000067,0.006651,0.000136,0.000822,0.08179,0.025206,0.000086,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,?,0,0,0,0.04918,0.029508,0.04918,0.04918,0.101639,0.098361,0.098361,0.091803,0.104918,0.078689,0.055738,0.065574,0.039344,0.029508,0.022951,0.006557,0.003279,0.006557,0.009836,0.006557,0,0,0,0,0.003279,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,0,0,0,0,0,0,0,0,2,3,2,2,2,1,1,0,0,0,0,1,0,1,2,1,1,0,0,6.543852,19.913739,0.019938,0.000062,0.407075,0.000057,0.027536,0.000091,0.54187,0.000181,0.002483,0.000074,0.000034,0.000036,0.00002,0.000054,0.000064,0.000041,0.000078,0.000212,0.000058,0.000035,42,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,234,0,0,0,0.078488,0.040698,0.040698,0.063953,0.090116,0.087209,0.087209,0.142442,0.110465,0.081395,0.034884,0.043605,0.043605,0.008721,0.017442,0.008721,0.002907,0.008721,0,0.002907,0,0,0,0,0,0,0,0.002907,0,0,0,0,0.002907,0,0,0,0,true
0,0,1,2,1,0,0,0,0,0,1,15,21,10,4,11,10,1,0,0,0,0,0,0,1,2,1,0,0,0,5.54061,4.153006,0.000077,0.000056,0.06717,0.00038,0.072469,0.000038,0.512514,0.00008,0.000025,0.000091,0.346432,0.000039,0.000028,0.000055,0.000271,0.000059,0.000057,0.000058,0.000052,0.000051,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,0.03233,0,0,0.197324,0.154961,0.19621,0.150502,0.108138,0.080268,0.045708,0.020067,0.008919,0.00223,0.003344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,2,0,0,0,0,1,0,2,0,0,0,0,0,7,2,0,3,0,0,0,1,0,1,0,0,0,3,0,0,4.76742,10.780172,0.000074,0.000337,0.207426,0.00042,0.092293,0.000046,0.684493,0.00032,0.000019,0.000044,0.000024,0.000793,0.000059,0.000039,0.007425,0.000045,0.000087,0.00006,0.000043,0.005952,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,0,0,0,0.051576,0.025788,0.074499,0.063037,0.126074,0.108883,0.117479,0.100287,0.100287,0.048711,0.048711,0.04298,0.022923,0.028653,0.005731,0.005731,0.008596,0.011461,0,0.002865,0.002865,0.002865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,1,1,1,0,0,0,2,4,1,1,3,3,2,0,0,0,0,0,0,1,0,1,0,0,0,7.332369,12.626692,0.000105,0.000205,0.307762,0.025628,0.159576,0.00007,0.000074,0.000074,0.020296,0.00006,0.000026,0.000084,0.000027,0.000108,0.02391,0.00004,0.000064,0.000091,0.00016,0.461641,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.251592,0.10828,0.06051,0.035032,0.031847,0.073248,0.06051,0.05414,0.025478,0.041401,0.038217,0.031847,0.028662,0.031847,0.022293,0.019108,0.015924,0.015924,0.019108,0.006369,0.006369,0.006369,0.006369,0.003185,0,0,0,0.006369,0,0,0,0,0,0,0,0,0,true
0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,1,5,0,0,0,0,0,1,1,0,1,2,0,0,0,7.332369,17.746888,0.000054,0.000037,0.483039,0.052013,0.000342,0.000022,0.000085,0.000066,0.000017,0.00008,0.000019,0.000051,0.009832,0.000045,0.000383,0.000062,0.0107,0.000035,0.000043,0.443073,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0.072674,0.119186,0.072674,0.05814,0.052326,0.081395,0.084302,0.090116,0.055233,0.06686,0.063953,0.052326,0.040698,0.02907,0.017442,0.011628,0.014535,0.005814,0.002907,0.005814,0,0,0,0.002907,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,1,0,2,0,0,0,0,0,0,0,4,2,3,3,2,4,5,0,0,0,2,0,0,3,1,3,1,0,0,6.639222,21.993181,0.000071,0.00004,0.299437,0.449032,0.230864,0.000061,0.000096,0.019738,0.00003,0.00016,0.000019,0.000037,0.000024,0.000077,0.000067,0.000052,0.000043,0.000033,0.000057,0.000062,0,0,0,0,0,0,0,0,14,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,953,0,0,0,0.106557,0.139344,0.038251,0.10929,0.060109,0.087432,0.112022,0.065574,0.068306,0.060109,0.057377,0.032787,0.016393,0.010929,0.010929,0.008197,0.002732,0.002732,0.005464,0,0,0.002732,0,0.002732,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,8,1,0,0,0,0,1,0,0,2,1,0,0,6.233757,15.855058,0.034287,0.000044,0.442399,0.018328,0.00043,0.289353,0.149907,0.029791,0.00004,0.000177,0.000062,0.001168,0.000057,0.000093,0.008283,0.002897,0.013765,0.000102,0.000045,0.008771,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,406,0,0,0,0.115869,0.088161,0.060453,0.062972,0.080605,0.040302,0.080605,0.088161,0.057935,0.088161,0.04534,0.025189,0.050378,0.040302,0.02267,0.015113,0.007557,0.002519,0.010076,0.005038,0.002519,0.002519,0.005038,0,0,0.002519,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,1,1,1,2,0,0,0,0,0,1,6,2,3,6,3,1,0,0,0,1,1,0,0,0,1,2,0,7.332369,16.960071,0.000151,0.000039,0.374156,0.000059,0.05105,0.516304,0.000202,0.000039,0.000016,0.003902,0.000051,0.003167,0.000026,0.000173,0.000351,0.000038,0.00012,0.012273,0.037818,0.000064,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144,0,0,0,0.243644,0.175847,0.048729,0.040254,0.03178,0.055085,0.063559,0.057203,0.07839,0.050847,0.029661,0.038136,0.029661,0.021186,0.010593,0.008475,0.004237,0.002119,0.004237,0.002119,0,0.002119,0.002119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,1,12,0,0,0,1,0,0,1,1,1,0,0,0,0,7.332369,13.679702,0.00144,0.000045,0.376429,0.036775,0.203766,0.000141,0.000665,0.000134,0.001055,0.000092,0.000037,0.000117,0.378367,0.00006,0.000088,0.000044,0.000084,0.000121,0.00009,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,?,0,0,0,0.16875,0.2,0.06875,0.05625,0.059375,0.040625,0.06875,0.071875,0.03125,0.053125,0.05,0.01875,0.03125,0.021875,0.01875,0.003125,0.009375,0.009375,0,0.009375,0.003125,0,0.003125,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,true
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,4,2,1,0,0,0,0,1,0,0,1,2,0,0,7.332369,15.271971,0.036353,0.00004,0.417972,0.03386,0.062427,0.000081,0.000165,0.000091,0.000096,0.000067,0.000079,0.000048,0.000046,0.000056,0.000147,0.000042,0.448051,0.000168,0.000044,0.000167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,230,0,0,0,0.057239,0.03367,0.037037,0.060606,0.090909,0.104377,0.10101,0.107744,0.063973,0.06734,0.063973,0.060606,0.050505,0.020202,0.023569,0.016835,0.003367,0.020202,0.003367,0.003367,0,0.006734,0,0.003367,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,2,0,1,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,1,1,3,0,0,0,3,0,4.55978,26.304072,0.000131,0.000291,0.263886,0.000067,0.021728,0.000031,0.000108,0.00005,0.000041,0.000387,0.000032,0.00004,0.000017,0.682186,0.000101,0.000038,0.030707,0.00007,0.000054,0.000036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,?,0,0,0,0.098093,0.098093,0.049046,0.079019,0.087193,0.06812,0.100817,0.114441,0.076294,0.057221,0.035422,0.038147,0.029973,0.013624,0.024523,0.00545,0.008174,0.002725,0,0.00545,0.002725,0,0,0,0,0.002725,0,0.002725,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,7.332369,19.728054,0.028328,0.006497,0.331979,0.00048,0.000831,0.00316,0.000113,0.000067,0.000017,0.005727,0.000044,0.000095,0.00004,0.621793,0.000127,0.000082,0.000144,0.000114,0.000277,0.000086,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,?,0,0,0,0.071207,0.089783,0.052632,0.040248,0.052632,0.074303,0.086687,0.092879,0.083591,0.083591,0.074303,0.043344,0.049536,0.040248,0.034056,0.012384,0.009288,0.003096,0.003096,0.003096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,7.332369,26.551652,0.000275,0.006568,0.38329,0.000089,0.001973,0.000911,0.000799,0.000064,0.00005,0.097271,0.000031,0.000054,0.000018,0.50484,0.000196,0.000057,0.000164,0.000082,0.003208,0.00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,19,0,0,0,0.164474,0.052632,0.052632,0.055921,0.082237,0.082237,0.078947,0.059211,0.082237,0.072368,0.055921,0.0625,0.026316,0.019737,0.016447,0.006579,0.009868,0.009868,0.009868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,1,0,0,1,3,7,11,7,3,4,2,14,0,0,0,1,1,0,1,2,2,3,0,7.332369,7.33106,0.000132,0.000033,0.232608,0.0001,0.020889,0.000081,0.000136,0.000116,0.000028,0.570695,0.123288,0.000053,0.015322,0.015915,0.000085,0.018187,0.000061,0.002157,0.000065,0.00005,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,200,0,0,0,0.117163,0.120247,0.192189,0.193217,0.149024,0.096608,0.060637,0.028777,0.021583,0.007194,0.007194,0.001028,0.002055,0,0,0,0,0.003083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,0,0,0,0,0,0,0,0,0,12,0,4,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7.332369,19.913739,0.000093,0.00009,0.388116,0.029788,0.211999,0.00004,0.006644,0.032409,0.000054,0.000101,0.000026,0.000044,0.000029,0.231444,0.000075,0.000053,0.000035,0.098714,0.00014,0.000106,0,2,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,0,0,0,0.086294,0.040609,0.045685,0.06599,0.091371,0.109137,0.121827,0.106599,0.07868,0.07868,0.048223,0.040609,0.015228,0.017766,0.010152,0.015228,0.015228,0.01269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,0,0,0,0,0,0,2,4,10,5,2,3,6,5,0,0,0,0,0,0,1,1,1,2,0,0,7.332369,3.998856,0.000145,0.026283,0.168248,0.000889,0.19815,0.006621,0.002651,0.000051,0.042794,0.05613,0.106405,0.00004,0.000029,0.023234,0.000064,0.000034,0.000076,0.358261,0.009822,0.000074,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48,0.003158,0,0,0.110526,0.106316,0.164211,0.163158,0.187368,0.126316,0.072632,0.037895,0.017895,0.006316,0.003158,0.001053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0,1,1,0,0,0,0,0,0,0,10,1,0,2,1,0,0,0,0,0,2,1,0,0,1,0,0,8.77586,38.970731,0.0336,0.499037,0.338031,0.000088,0.005,0.00004,0.000075,0.000093,0.020933,0.000066,0.000024,0.056233,0.000033,0.000086,0.000055,0.000044,0.000086,0.046255,0.000177,0.000043,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,?,0,0,0,0.112727,0.112727,0.072727,0.087273,0.050909,0.065455,0.061818,0.050909,0.090909,0.076364,0.058182,0.029091,0.036364,0.025455,0.021818,0.018182,0.007273,0.003636,0.007273,0.007273,0,0,0,0,0.003636,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,1,1,1,1,1,1,0,0,0,0,0,3,1,5,1,3,0,0,0,0,1,1,0,0,2,0,0,0,6.233757,17.1962,0.000193,0.000092,0.29278,0.025672,0.228273,0.000094,0.000231,0.000133,0.007901,0.367082,0.016575,0.00055,0.000146,0.00827,0.038706,0.000096,0.012904,0.000055,0.00015,0.000096,0,20,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0.161404,0.084211,0.045614,0.094737,0.052632,0.080702,0.052632,0.098246,0.077193,0.063158,0.052632,0.059649,0.021053,0.017544,0.007018,0.010526,0.003509,0.014035,0,0,0,0.003509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
