@relation DATA_SET_2011-weka.filters.unsupervised.attribute.Remove-R1-92-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0.286518,0.295597,0.189687,0.230616,0.311131,0.356344,0.239976,0.535592,0.375982,0.318964,0.329595,0.461509,0.141253,0.156954,0.154709,0.362877,0.181302,0.065298,0.090961,0.165908,0,0,0,0,0,0.497669,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.128878,0.188001,0.163367,0.179355,0.499461,0.476525,0.36502,0.656955,0.713312,0.668627,0.39305,0.357728,0.131019,0.112301,0.215244,0.378657,0.216192,0.07788,0.108488,0,0.161776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.046883,0.066838,0.107226,0.187038,0.324693,0.519714,0.255239,0.726618,0.550654,0.795281,0.399238,0.665243,0.399238,0.212926,0.612165,1,0.307439,0.221494,0.154252,0.281385,0.69012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.064596,0.099311,0.382373,0.121274,0.452297,0.407655,0.189813,0.601529,0.645954,0.731403,0.474579,0.627967,0.189833,0.142373,0.389825,0.411471,0.205559,0.888539,0.825179,0.25086,0.205094,0.219219,0.182209,0,0.311868,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.1129,0.252923,0.253598,0.305633,0.19198,0.386103,0.215108,0.810162,0.466108,0.521308,0.428057,0.333182,0.251797,0.075537,0.455029,0.509407,0.218132,0.419048,0.29187,0.266178,0.217618,0.697814,0.38667,0.296147,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.09597,0.190629,0.241439,0.245038,0.420387,0.557821,0.337893,0.44409,0.730897,0.495552,0.311647,0.352459,0.263697,0.239729,0.236301,0.415699,0.276915,0.598456,0.416829,0.126725,0.207212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.136555,0.43759,0.821503,0.92849,0.85371,0.617318,0.128103,0.180747,0.056519,0.051939,0.022246,0.010899,0,0,0.012178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.129865,0.267958,0.315243,0.190875,0.406793,0.79045,0.320832,0.561814,0.6042,0.569499,0.277438,0.439279,0.085365,0.149387,0.035063,0.246713,0.061633,0.088802,0.247403,0,0.184464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.082473,0.391638,0.896168,0.889749,0.774294,0.866021,0.250142,0.155597,0.110583,0.028359,0.029015,0.031997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.126843,0.138774,0.507106,0.270667,0.491573,0.765498,0.321632,0.700464,0.50146,0.377118,0.276318,0.433331,0.110523,0.110523,0.090792,0.159721,0.053204,0,0.106784,0.194731,0,0,0,0,0,0,0,0.413252,0,0,0,0,0,0,0,0,0,true
0,0,0,0.085332,0.15206,0.276473,0.417793,0.443219,0.833406,0.366136,0.472318,0.632989,0.40244,0.266434,0.320503,0.339101,0.145327,0.159171,0.139996,0.139883,0.100772,0.280753,0.25604,0.418658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.059205,0.144422,0.215142,0.267684,0.43223,0.451106,0.297801,0.937237,0.77833,0.359725,0.468307,0.471101,0.320425,0.197183,0.161977,0.35618,0.284718,0.307645,0.571446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.07857,0.232732,0.230605,0.438833,0.498794,0.787227,0.317088,0.717581,0.587698,0.416122,0.310751,0.408785,0.179907,0.114485,0.107478,0.047259,0.047221,0.1361,0.189589,0,0.141327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.0368,0,0,0.212805,0.26516,0.269756,0.414613,0.459486,0.505775,0.204672,0.451986,0.60574,0.360884,0.278145,0.159037,0.092715,0.12362,0.330025,0.178636,0.089246,0.064308,0.089581,0.081696,0,0,0.118678,0.181788,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.08212,0.096583,0.327106,0.196567,0.410545,0.601626,0.271366,0.75,0.614246,0.479047,0.461538,0.791666,0.25641,0.282051,0.210621,0.074105,0.370224,0.106684,0,0.135531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.095892,0.449391,0.249556,0.342978,0.346361,0.324599,0.309938,0.382521,0.472175,0.403671,0.412979,0.516096,0.185843,0.144543,0.135688,0.358062,0.417404,0.257754,0.359056,0.2183,0,0.381531,0.15856,0,0.271389,0,0,0,0,0,0,0,0,0,0,0,0,true
0.288067,0,0,0.141155,0.07957,0.754322,0.19875,0.39534,0.731279,0.257005,0.741482,0.470506,0.387977,0.328398,0.228701,0.103705,0.069139,0.198765,0.099899,0.249565,0.071909,0,0,0,0,0.132706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.082595,0.131066,0.210264,0.305973,0.800564,0.691094,0.330977,0.700464,0.661931,0.526826,0.276318,0.325001,0.239477,0.110523,0.121048,0.159721,0,0.153284,0,0,0,0,0.141467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.063535,0.106749,0.22834,0.090525,0.280902,0.414929,0.373403,0.580262,0.925775,0.531143,0.595141,1,0.311738,0.255059,0.279345,0.081914,0.081848,0.35375,0.328505,0.149813,0,0.261834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.09775,0,0,0.085467,0.137464,0.31701,0.314738,0.359981,0.591758,0.193451,0.46034,0.581165,0.609748,0.513199,0.724338,0.287392,0.143696,0.337247,0.177989,0.296402,0.427057,0.23795,0.108521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
