@relation 'DATA_SET_2012-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1-10,31-32,53-92-weka.filters.unsupervised.attribute.Remove-R1-40'

@attribute SEN_COMPX_0 numeric
@attribute SEN_COMPX_1 numeric
@attribute SEN_COMPX_2 numeric
@attribute SEN_COMPX_3 numeric
@attribute SEN_COMPX_4 numeric
@attribute SEN_COMPX_5 numeric
@attribute SEN_COMPX_6 numeric
@attribute SEN_COMPX_7 numeric
@attribute SEN_COMPX_8 numeric
@attribute SEN_COMPX_9 numeric
@attribute SEN_COMPX_10 numeric
@attribute SEN_COMPX_11 numeric
@attribute SEN_COMPX_12 numeric
@attribute SEN_COMPX_13 numeric
@attribute SEN_COMPX_14 numeric
@attribute SEN_COMPX_15 numeric
@attribute SEN_COMPX_16 numeric
@attribute SEN_COMPX_17 numeric
@attribute SEN_COMPX_18 numeric
@attribute SEN_COMPX_19 numeric
@attribute SEN_COMPX_20 numeric
@attribute SEN_COMPX_21 numeric
@attribute SEN_COMPX_22 numeric
@attribute SEN_COMPX_23 numeric
@attribute SEN_COMPX_24 numeric
@attribute SEN_COMPX_25 numeric
@attribute SEN_COMPX_26 numeric
@attribute SEN_COMPX_27 numeric
@attribute SEN_COMPX_28 numeric
@attribute SEN_COMPX_29 numeric
@attribute SEN_COMPX_30 numeric
@attribute SEN_COMPX_31 numeric
@attribute SEN_COMPX_32 numeric
@attribute SEN_COMPX_33 numeric
@attribute SEN_COMPX_34 numeric
@attribute SEN_COMPX_35 numeric
@attribute SEN_COMPX_36 numeric
@attribute SEN_COMPX_37 numeric
@attribute SEN_COMPX_38 numeric
@attribute SEN_COMPX_39 numeric
@attribute CLASS {true,false}

@data
0,0,0,0.262051,0.401172,0.36664,0.384955,0.528258,0.945162,0.478026,0.446231,0.372006,0.282269,0.140445,0.145686,0.105323,0.241713,0.064974,0.068067,0.149225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.456667,0.119693,0.263399,0.29972,0.252359,0.351161,0.331615,0.314084,0.341091,0.693566,0.42946,0.414596,0.691729,0.440937,0.426675,0.372498,0.081652,0.108869,0.106005,0.153991,0.638254,0.159008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.104751,0.047755,0.180918,0.224651,0.564167,0.680295,0.814292,0.783272,0.738325,0.834971,0.343332,0.331263,0.439077,0.229002,0.221602,0.077375,0.169631,0.226174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.149045,0.091826,0.155829,0.216555,0.378782,0.41408,0.489364,0.535387,0.892453,0.811071,0.510478,0.535116,0.515846,0.54255,0.636364,0.249987,0.365396,0.243578,0,0,0,0,0,0.376571,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.240309,0.264849,0.148683,0.217313,0.746968,0.574181,0.639127,0.44342,0.612382,0.64905,0.259107,0.258849,0.467859,0.089471,0.288586,0.075581,0,0.110465,0.215118,0,0.215845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.166632,0.199169,0.177475,0.406929,0.539625,0.524749,0.507498,0.666115,0.384415,0.794783,0.379038,0.391913,0.472244,0.325121,0.262155,0.18309,0.100348,0,0,0,0,0,0,0,0.390831,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.745624,0.325784,0.323623,0.348658,0.262917,0.415776,0.343534,0.22121,0.257708,0.319428,0.194587,0.149069,0.26943,0.068696,0.110788,0,0.254474,0.169631,0,0,0.165726,0,0,0.262249,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.294414,0.193281,0.143856,0.310735,0.337496,0.620183,0.399049,0.452854,0.621398,0.3907,0.425636,0.44269,0.304811,0.393463,0.70506,0.29546,0.242904,0.215914,0.315351,0,0.632833,0.157676,0,0.333803,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.503248,0.398145,0.242179,0.223141,0.202447,0.263586,0.328742,0.331115,0.372461,0.595063,0.438639,0.346156,0.224595,0.441784,0.356241,0.062191,0.340914,0.181829,0.177045,0.257189,0.177606,0,0,0,0,0,0.490365,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.467949,0.404924,0.248786,0.321507,0.217216,0.39286,0.355247,0.401947,0.373953,0.462124,0.345731,0.31942,0.236853,0.203826,0.547862,0,0.188754,0.419441,0.081696,0,0,0.122544,0.199458,0,0,0,0,0.245088,0,0,0,0,0,0,0,0,0,true
0,0,0,0.265134,0.238952,0.028536,0.164072,0.300135,0.593682,0.615862,0.487292,0.576409,0.694297,0.36162,0.674569,0.316104,0.414515,0.334252,0.612787,0.383835,0,0.124579,0.180973,0.5,0,0.304155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.232414,0.202943,0.204075,0.345456,0.39801,0.52926,0.43354,0.508486,0.489615,0.427983,0.544533,0.515293,0.538123,0.284987,0.382995,0.320992,0.351858,0,0.228401,0.165869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.119395,0,0,0.262637,0.138573,0.129782,0.337002,0.422771,0.531971,0.443381,0.520346,0.617168,0.575947,0.496788,0.597391,0.416746,0.347773,0.210334,0.220347,0.241536,0.107349,0.104525,0.151841,0.209756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.278433,0.433682,0.422403,0.21854,0.201294,0.178988,0.329007,0.513002,0.605559,0.418529,0.373702,0.359045,0.389372,0.099289,0.640459,0.670948,0.275792,0.49031,0.119362,0.346788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.247692,0.09132,0.206774,0.225752,0.315483,0.465778,0.528797,0.452434,0.696056,0.455338,0.617163,0.659287,0.420582,0.375335,0.778274,0.543549,0.198615,0.26482,0.128908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.249293,0.195825,0.27124,0.452317,0.286139,0.436314,0.53084,0.609392,0.650412,0.307364,0.406201,0.380994,0.262336,0.376258,0.485444,0.127138,0.209046,0.278728,0,0.131416,0.363083,0.135698,0.441734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.428066,0.20531,0.34194,0.396096,0.365608,0.440951,0.389063,0.512036,0.264404,0.416973,0.312076,0.508492,0.408484,0.078114,0.188966,0.131974,0.072332,0.385773,0,0.136415,0.188447,0.140859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0.330206,0,0,0.229474,0.241534,0.025472,0.145739,0.005699,0.65963,0.462816,0.563136,0.511559,0.81202,0.45651,1,0.41912,0.661245,0.678629,0.30469,0.11132,0,0.289081,0.209944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.204782,0,0.129919,0.265918,0.167851,0.344036,0.510371,0.728462,0.643415,0.931889,0.503299,0.432628,0.663484,0.489397,0.526171,0.551219,0.201408,0.537088,0.522959,0.189949,0.787125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.18914,0.108996,0.280003,0.126224,0.529485,0.590468,0.64465,0.561138,0.7523,0.503583,0.573086,0.398936,0.384571,0.275784,0.533716,0.093183,0,0,0.265216,0,0,0.198912,0.323758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.336213,0.411492,0.127494,0.195106,0.273942,0.605044,0.558072,0.429243,0.252804,0.450203,0.452155,0.548295,0.396414,0.568557,0.244509,0.192112,0.14039,0.093593,0,0,0,0,0,0.28939,0.273393,0,0,0,0,0,0,0,0,0,0,0,0,true
0,0,0,0.180853,0.259025,0.219725,0.257307,0.353723,0.433567,0.726551,0.735211,0.562043,0.581119,0.400777,0.345421,0.416223,0.106137,0.684635,0.448261,0.098267,0.131023,0,0,0,0.191364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
